2020-04-12 00:01 [http-nio-8888-exec-2] [INFO]  org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)ev  el org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-04-12 00:38 [http-nio-8888-exec-6] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : <200 OK OK,Result(status=200, desc=OK, data=[TeamDto(super=crw.bishe.team.dto.TeamDto@6b05dbc5, teamId=1, teamName=废铁团队, leaderId=1, teamDescribe=废铁团队的团队描述, teamType=技术类, teamNumber=33, teamDate=2020-01-20, status=1, staff=需要员工类型, teamNature=个人项目, teamScope=广东金融学院, teamLabel=angular,springboot, seeNum=21, projects=[ProjectDto(super=crw.bishe.team.dto.ProjectDto@383518e, proId=1, proName=组队系统设计, leaderName=曹荣武, proDescribe=毕业设计，组队系统设计, proDate=2020-01-20, proStartTime=2020-01-20, proEndTime=2020-01-20, proStatus=未完成, teamId=1, proType=技术类, proCurrentNum=12, proLimiedNum=50, number=13, seeNum=99, staff=staff, staffList=1, taskDtos=null), ProjectDto(super=crw.bishe.team.dto.ProjectDto@26b8e7aa, proId=4, proName=京东商城, leaderName=马云, proDescribe=强哥, proDate=2020-03-24, proStartTime=2020-03-24, proEndTime=2020-03-24, proStatus=未完成, teamId=1, proType=销售类, proCurrentNum=22, proLimiedNum=50, number=12, seeNum=23, staff=staff, staffList=销售能力, taskDtos=null), ProjectDto(super=crw.bishe.team.dto.ProjectDto@62214e9d, proId=5, proName=fa, leaderName=马云, proDescribe=faga, proDate=2020-03-28, proStartTime=2020-03-28, proEndTime=2020-03-28, proStatus=未完成, teamId=1, proType=fa, proCurrentNum=22, proLimiedNum=22, number=12, seeNum=22, staff=fagrg, staffList=fag, taskDtos=null), ProjectDto(super=crw.bishe.team.dto.ProjectDto@5343f538, proId=6, proName=测试项目设计, leaderName=曹荣武, proDescribe=测试项目描述, proDate=2020-03-31, proStartTime=2020-03-31, proEndTime=2020-03-31, proStatus=未完成, teamId=1, proType=技术类, proCurrentNum=12, proLimiedNum=21, number=21, seeNum=21, staff=奥尔格, staffList=1312, taskDtos=null)]), TeamDto(super=crw.bishe.team.dto.TeamDto@58ef10d5, teamId=4, teamName=百度团队, leaderId=1, teamDescribe=百度团队描述, teamType=业余类, teamNumber=21, teamDate=2020-03-24, status=0, staff=需要员工类型, teamNature=班级项目, teamScope=广东工业大学, teamLabel=销售能力, seeNum=54, projects=[]), TeamDto(super=crw.bishe.team.dto.TeamDto@49af0c4f, teamId=5, teamName=京东团队, leaderId=1, teamDescribe=京东团队描述, teamType=销售类, teamNumber=33, teamDate=2020-02-02, status=1, staff=需要, teamNature=企业项目, teamScope=广东工业大学, teamLabel=Java, seeNum=2, projects=[]), TeamDto(super=crw.bishe.team.dto.TeamDto@1560bffa, teamId=6, teamName=京东团队, leaderId=1, teamDescribe=京东团队描述, teamType=销售类, teamNumber=33, teamDate=2020-02-02, status=1, staff=需要, teamNature=企业项目, teamScope=广东工业大学, teamLabel=Java, seeNum=2, projects=[]), TeamDto(super=crw.bishe.team.dto.TeamDto@cacfdff3, teamId=9, teamName=afa, leaderId=1, teamDescribe=faegege, teamType=个人团队, teamNumber=1, teamDate=2020-04-02, status=0, staff=null, teamNature=faf, teamScope=校内, teamLabel=null, seeNum=0, projects=[]), TeamDto(super=crw.bishe.team.dto.TeamDto@e9273357, teamId=10, teamName=测试团队, leaderId=1, teamDescribe=小i呢, teamType=技术类, teamNumber=12, teamDate=2020-04-03, status=0, staff=校内, teamNature=校内, teamScope=校内, teamLabel=校内, seeNum=0, projects=[]), TeamDto(super=crw.bishe.team.dto.TeamDto@6af410ed, teamId=11, teamName=超级团队, leaderId=1, teamDescribe=gewingagnij, teamType=技术类, teamNumber=3, teamDate=2020-04-03, status=0, staff=jingaignijijf, teamNature=fjegnewifjgiwng, teamScope=校内, teamLabel=feignei , seeNum=0, projects=[]), TeamDto(super=crw.bishe.team.dto.TeamDto@dbf43d6c, teamId=12, teamName=超级团队2, leaderId=1, teamDescribe=gewingagnij, teamType=技术类, teamNumber=3, teamDate=2020-04-03, status=0, staff=jingaignijijf, teamNature=fjegnewifjgiwng, teamScope=校内, teamLabel=feignei , seeNum=0, projects=[]), TeamDto(super=crw.bishe.team.dto.TeamDto@bc8f6d41, teamId=13, teamName=超级团队3, leaderId=1, teamDescribe=sjfiwngi, teamType=技术类, teamNumber=121, teamDate=2020-04-03, status=0, staff=gsrnignwi, teamNature=faewongi, teamScope=校内, teamLabel=dakngi, seeNum=0, projects=[]), TeamDto(super=crw.bishe.team.dto.TeamDto@d167e867, teamId=2, teamName=HOWE团队, leaderId=2, teamDescribe=HOWE团队描述, teamType=技术类, teamNumber=33, teamDate=2020-02-02, status=1, staff=需要员工类型, teamNature=个人项目, teamScope=广东金融学院, teamLabel=VUE,java,springboot, seeNum=32, projects=[ProjectDto(super=crw.bishe.team.dto.ProjectDto@3977fcb7, proId=2, proName=毕业就业管理系统设计, leaderName=豪宗超, proDescribe=毕业设计，毕业就业管理系统设计, proDate=2020-01-20, proStartTime=2020-01-20, proEndTime=2020-01-20, proStatus=未完成, teamId=2, proType=技术类, proCurrentNum=21, proLimiedNum=50, number=21, seeNum=22, staff=staff, staffList=1, taskDtos=null)]), TeamDto(super=crw.bishe.team.dto.TeamDto@5c07d417, teamId=7, teamName=京东, leaderId=2, teamDescribe=描述, teamType=个人团队, teamNumber=122, teamDate=2020-10-10, status=1, staff=员工类型, teamNature=个人, teamScope=广东工业大学, teamLabel=Java, seeNum=33, projects=[]), TeamDto(super=crw.bishe.team.dto.TeamDto@57426bb4, teamId=8, teamName=京东2, leaderId=2, teamDescribe=描述, teamType=个人团队, teamNumber=122, teamDate=2020-10-10, status=1, staff=员工类型, teamNature=个人, teamScope=广东工业大学, teamLabel=Java, seeNum=33, projects=[]), TeamDto(super=crw.bishe.team.dto.TeamDto@f64184b6, teamId=3, teamName=阿里团队, leaderId=3, teamDescribe=阿里团队描述, teamType=技术类, teamNumber=33, teamDate=2020-02-02, status=1, staff=需要员工类型, teamNature=企业项目, teamScope=校外, teamLabel=java, seeNum=43, projects=[ProjectDto(super=crw.bishe.team.dto.ProjectDto@2ba26688, proId=3, proName=淘宝系统设计, leaderName=马云, proDescribe=网上商城购物系统, proDate=2020-01-20, proStartTime=2020-01-20, proEndTime=2020-01-20, proStatus=已完成, teamId=3, proType=技术类, proCurrentNum=22, proLimiedNum=50, number=23, seeNum=22, staff=staff, staffList=1, taskDtos=null)])]),[]>
2020-04-12 00:38 [http-nio-8888-exec-1] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TokenInterceptor--->目标方法名为:preHandle
2020-04-12 00:38 [http-nio-8888-exec-1] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : true
2020-04-12 00:38 [http-nio-8888-exec-5] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TokenInterceptor--->目标方法名为:preHandle
2020-04-12 00:38 [http-nio-8888-exec-10] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TokenInterceptor--->目标方法名为:preHandle
2020-04-12 00:38 [http-nio-8888-exec-1] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskController--->目标方法名为:getTaskByUserId
2020-04-12 00:38 [http-nio-8888-exec-10] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : true
2020-04-12 00:38 [http-nio-8888-exec-5] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : true
2020-04-12 00:38 [http-nio-8888-exec-4] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TokenInterceptor--->目标方法名为:preHandle
2020-04-12 00:38 [http-nio-8888-exec-1] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskServiceImpl--->目标方法名为:getTaskByUserId
2020-04-12 00:38 [http-nio-8888-exec-4] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : true
2020-04-12 00:38 [http-nio-8888-exec-10] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TeamController--->目标方法名为:getTeamProByUserId
2020-04-12 00:38 [http-nio-8888-exec-5] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TeamController--->目标方法名为:getMyTeamProByUserId
2020-04-12 00:38 [http-nio-8888-exec-1] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskMapper--->目标方法名为:getTaskByUserId
2020-04-12 00:38 [http-nio-8888-exec-10] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TeamServiceImpl--->目标方法名为:getTeamProByUserId
2020-04-12 00:38 [http-nio-8888-exec-5] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TeamServiceImpl--->目标方法名为:getMyTeamProByUserId
2020-04-12 00:38 [http-nio-8888-exec-4] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TeamController--->目标方法名为:getJoinTeamProByUserId
2020-04-12 00:38 [http-nio-8888-exec-10] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TeamMapper--->目标方法名为:getTeamProByUserId
2020-04-12 00:38 [http-nio-8888-exec-5] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TeamMapper--->目标方法名为:getMyTeamProByUserId
2020-04-12 00:38 [http-nio-8888-exec-4] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TeamServiceImpl--->目标方法名为:getJoinTeamProByUserId
2020-04-12 00:38 [http-nio-8888-exec-4] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TeamMapper--->目标方法名为:getJoinTeamProByUserId
2020-04-12 00:38 [http-nio-8888-exec-4] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : [TeamDto(super=crw.bishe.team.dto.TeamDto@d167e867, teamId=2, teamName=HOWE团队, leaderId=2, teamDescribe=HOWE团队描述, teamType=技术类, teamNumber=33, teamDate=2020-02-02, status=1, staff=需要员工类型, teamNature=个人项目, teamScope=广东金融学院, teamLabel=VUE,java,springboot, seeNum=32, projects=[ProjectDto(super=crw.bishe.team.dto.ProjectDto@3977fcb7, proId=2, proName=毕业就业管理系统设计, leaderName=豪宗超, proDescribe=毕业设计，毕业就业管理系统设计, proDate=2020-01-20, proStartTime=2020-01-20, proEndTime=2020-01-20, proStatus=未完成, teamId=2, proType=技术类, proCurrentNum=21, proLimiedNum=50, number=21, seeNum=22, staff=staff, staffList=1, taskDtos=null)])]
2020-04-12 00:38 [http-nio-8888-exec-5] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : [TeamDto(super=crw.bishe.team.dto.TeamDto@6b05dbc5, teamId=1, teamName=废铁团队, leaderId=1, teamDescribe=废铁团队的团队描述, teamType=技术类, teamNumber=33, teamDate=2020-01-20, status=1, staff=需要员工类型, teamNature=个人项目, teamScope=广东金融学院, teamLabel=angular,springboot, seeNum=21, projects=[ProjectDto(super=crw.bishe.team.dto.ProjectDto@383518e, proId=1, proName=组队系统设计, leaderName=曹荣武, proDescribe=毕业设计，组队系统设计, proDate=2020-01-20, proStartTime=2020-01-20, proEndTime=2020-01-20, proStatus=未完成, teamId=1, proType=技术类, proCurrentNum=12, proLimiedNum=50, number=13, seeNum=99, staff=staff, staffList=1, taskDtos=null), ProjectDto(super=crw.bishe.team.dto.ProjectDto@26b8e7aa, proId=4, proName=京东商城, leaderName=马云, proDescribe=强哥, proDate=2020-03-24, proStartTime=2020-03-24, proEndTime=2020-03-24, proStatus=未完成, teamId=1, proType=销售类, proCurrentNum=22, proLimiedNum=50, number=12, seeNum=23, staff=staff, staffList=销售能力, taskDtos=null), ProjectDto(super=crw.bishe.team.dto.ProjectDto@62214e9d, proId=5, proName=fa, leaderName=马云, proDescribe=faga, proDate=2020-03-28, proStartTime=2020-03-28, proEndTime=2020-03-28, proStatus=未完成, teamId=1, proType=fa, proCurrentNum=22, proLimiedNum=22, number=12, seeNum=22, staff=fagrg, staffList=fag, taskDtos=null), ProjectDto(super=crw.bishe.team.dto.ProjectDto@5343f538, proId=6, proName=测试项目设计, leaderName=曹荣武, proDescribe=测试项目描述, proDate=2020-03-31, proStartTime=2020-03-31, proEndTime=2020-03-31, proStatus=未完成, teamId=1, proType=技术类, proCurrentNum=12, proLimiedNum=21, number=21, seeNum=21, staff=奥尔格, staffList=1312, taskDtos=null)])]
2020-04-12 00:38 [http-nio-8888-exec-4] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : [TeamDto(super=crw.bishe.team.dto.TeamDto@d167e867, teamId=2, teamName=HOWE团队, leaderId=2, teamDescribe=HOWE团队描述, teamType=技术类, teamNumber=33, teamDate=2020-02-02, status=1, staff=需要员工类型, teamNature=个人项目, teamScope=广东金融学院, teamLabel=VUE,java,springboot, seeNum=32, projects=[ProjectDto(super=crw.bishe.team.dto.ProjectDto@3977fcb7, proId=2, proName=毕业就业管理系统设计, leaderName=豪宗超, proDescribe=毕业设计，毕业就业管理系统设计, proDate=2020-01-20, proStartTime=2020-01-20, proEndTime=2020-01-20, proStatus=未完成, teamId=2, proType=技术类, proCurrentNum=21, proLimiedNum=50, number=21, seeNum=22, staff=staff, staffList=1, taskDtos=null)])]
2020-04-12 00:38 [http-nio-8888-exec-5] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : [TeamDto(super=crw.bishe.team.dto.TeamDto@6b05dbc5, teamId=1, teamName=废铁团队, leaderId=1, teamDescribe=废铁团队的团队描述, teamType=技术类, teamNumber=33, teamDate=2020-01-20, status=1, staff=需要员工类型, teamNature=个人项目, teamScope=广东金融学院, teamLabel=angular,springboot, seeNum=21, projects=[ProjectDto(super=crw.bishe.team.dto.ProjectDto@383518e, proId=1, proName=组队系统设计, leaderName=曹荣武, proDescribe=毕业设计，组队系统设计, proDate=2020-01-20, proStartTime=2020-01-20, proEndTime=2020-01-20, proStatus=未完成, teamId=1, proType=技术类, proCurrentNum=12, proLimiedNum=50, number=13, seeNum=99, staff=staff, staffList=1, taskDtos=null), ProjectDto(super=crw.bishe.team.dto.ProjectDto@26b8e7aa, proId=4, proName=京东商城, leaderName=马云, proDescribe=强哥, proDate=2020-03-24, proStartTime=2020-03-24, proEndTime=2020-03-24, proStatus=未完成, teamId=1, proType=销售类, proCurrentNum=22, proLimiedNum=50, number=12, seeNum=23, staff=staff, staffList=销售能力, taskDtos=null), ProjectDto(super=crw.bishe.team.dto.ProjectDto@62214e9d, proId=5, proName=fa, leaderName=马云, proDescribe=faga, proDate=2020-03-28, proStartTime=2020-03-28, proEndTime=2020-03-28, proStatus=未完成, teamId=1, proType=fa, proCurrentNum=22, proLimiedNum=22, number=12, seeNum=22, staff=fagrg, staffList=fag, taskDtos=null), ProjectDto(super=crw.bishe.team.dto.ProjectDto@5343f538, proId=6, proName=测试项目设计, leaderName=曹荣武, proDescribe=测试项目描述, proDate=2020-03-31, proStartTime=2020-03-31, proEndTime=2020-03-31, proStatus=未完成, teamId=1, proType=技术类, proCurrentNum=12, proLimiedNum=21, number=21, seeNum=21, staff=奥尔格, staffList=1312, taskDtos=null)])]
2020-04-12 00:38 [http-nio-8888-exec-4] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : <200 OK OK,Result(status=200, desc=OK, data=[TeamDto(super=crw.bishe.team.dto.TeamDto@d167e867, teamId=2, teamName=HOWE团队, leaderId=2, teamDescribe=HOWE团队描述, teamType=技术类, teamNumber=33, teamDate=2020-02-02, status=1, staff=需要员工类型, teamNature=个人项目, teamScope=广东金融学院, teamLabel=VUE,java,springboot, seeNum=32, projects=[ProjectDto(super=crw.bishe.team.dto.ProjectDto@3977fcb7, proId=2, proName=毕业就业管理系统设计, leaderName=豪宗超, proDescribe=毕业设计，毕业就业管理系统设计, proDate=2020-01-20, proStartTime=2020-01-20, proEndTime=2020-01-20, proStatus=未完成, teamId=2, proType=技术类, proCurrentNum=21, proLimiedNum=50, number=21, seeNum=22, staff=staff, staffList=1, taskDtos=null)])]),[]>
2020-04-12 00:38 [http-nio-8888-exec-5] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : <200 OK OK,Result(status=200, desc=OK, data=[TeamDto(super=crw.bishe.team.dto.TeamDto@6b05dbc5, teamId=1, teamName=废铁团队, leaderId=1, teamDescribe=废铁团队的团队描述, teamType=技术类, teamNumber=33, teamDate=2020-01-20, status=1, staff=需要员工类型, teamNature=个人项目, teamScope=广东金融学院, teamLabel=angular,springboot, seeNum=21, projects=[ProjectDto(super=crw.bishe.team.dto.ProjectDto@383518e, proId=1, proName=组队系统设计, leaderName=曹荣武, proDescribe=毕业设计，组队系统设计, proDate=2020-01-20, proStartTime=2020-01-20, proEndTime=2020-01-20, proStatus=未完成, teamId=1, proType=技术类, proCurrentNum=12, proLimiedNum=50, number=13, seeNum=99, staff=staff, staffList=1, taskDtos=null), ProjectDto(super=crw.bishe.team.dto.ProjectDto@26b8e7aa, proId=4, proName=京东商城, leaderName=马云, proDescribe=强哥, proDate=2020-03-24, proStartTime=2020-03-24, proEndTime=2020-03-24, proStatus=未完成, teamId=1, proType=销售类, proCurrentNum=22, proLimiedNum=50, number=12, seeNum=23, staff=staff, staffList=销售能力, taskDtos=null), ProjectDto(super=crw.bishe.team.dto.ProjectDto@62214e9d, proId=5, proName=fa, leaderName=马云, proDescribe=faga, proDate=2020-03-28, proStartTime=2020-03-28, proEndTime=2020-03-28, proStatus=未完成, teamId=1, proType=fa, proCurrentNum=22, proLimiedNum=22, number=12, seeNum=22, staff=fagrg, staffList=fag, taskDtos=null), ProjectDto(super=crw.bishe.team.dto.ProjectDto@5343f538, proId=6, proName=测试项目设计, leaderName=曹荣武, proDescribe=测试项目描述, proDate=2020-03-31, proStartTime=2020-03-31, proEndTime=2020-03-31, proStatus=未完成, teamId=1, proType=技术类, proCurrentNum=12, proLimiedNum=21, number=21, seeNum=21, staff=奥尔格, staffList=1312, taskDtos=null)])]),[]>
2020-04-12 00:38 [http-nio-8888-exec-10] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : [TeamDto(super=crw.bishe.team.dto.TeamDto@6b05dbc5, teamId=1, teamName=废铁团队, leaderId=1, teamDescribe=废铁团队的团队描述, teamType=技术类, teamNumber=33, teamDate=2020-01-20, status=1, staff=需要员工类型, teamNature=个人项目, teamScope=广东金融学院, teamLabel=angular,springboot, seeNum=21, projects=[ProjectDto(super=crw.bishe.team.dto.ProjectDto@383518e, proId=1, proName=组队系统设计, leaderName=曹荣武, proDescribe=毕业设计，组队系统设计, proDate=2020-01-20, proStartTime=2020-01-20, proEndTime=2020-01-20, proStatus=未完成, teamId=1, proType=技术类, proCurrentNum=12, proLimiedNum=50, number=13, seeNum=99, staff=staff, staffList=1, taskDtos=null), ProjectDto(super=crw.bishe.team.dto.ProjectDto@26b8e7aa, proId=4, proName=京东商城, leaderName=马云, proDescribe=强哥, proDate=2020-03-24, proStartTime=2020-03-24, proEndTime=2020-03-24, proStatus=未完成, teamId=1, proType=销售类, proCurrentNum=22, proLimiedNum=50, number=12, seeNum=23, staff=staff, staffList=销售能力, taskDtos=null), ProjectDto(super=crw.bishe.team.dto.ProjectDto@62214e9d, proId=5, proName=fa, leaderName=马云, proDescribe=faga, proDate=2020-03-28, proStartTime=2020-03-28, proEndTime=2020-03-28, proStatus=未完成, teamId=1, proType=fa, proCurrentNum=22, proLimiedNum=22, number=12, seeNum=22, staff=fagrg, staffList=fag, taskDtos=null), ProjectDto(super=crw.bishe.team.dto.ProjectDto@5343f538, proId=6, proName=测试项目设计, leaderName=曹荣武, proDescribe=测试项目描述, proDate=2020-03-31, proStartTime=2020-03-31, proEndTime=2020-03-31, proStatus=未完成, teamId=1, proType=技术类, proCurrentNum=12, proLimiedNum=21, number=21, seeNum=21, staff=奥尔格, staffList=1312, taskDtos=null)]), TeamDto(super=crw.bishe.team.dto.TeamDto@d167e867, teamId=2, teamName=HOWE团队, leaderId=2, teamDescribe=HOWE团队描述, teamType=技术类, teamNumber=33, teamDate=2020-02-02, status=1, staff=需要员工类型, teamNature=个人项目, teamScope=广东金融学院, teamLabel=VUE,java,springboot, seeNum=32, projects=[ProjectDto(super=crw.bishe.team.dto.ProjectDto@3977fcb7, proId=2, proName=毕业就业管理系统设计, leaderName=豪宗超, proDescribe=毕业设计，毕业就业管理系统设计, proDate=2020-01-20, proStartTime=2020-01-20, proEndTime=2020-01-20, proStatus=未完成, teamId=2, proType=技术类, proCurrentNum=21, proLimiedNum=50, number=21, seeNum=22, staff=staff, staffList=1, taskDtos=null)])]
2020-04-12 00:38 [http-nio-8888-exec-10] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : [TeamDto(super=crw.bishe.team.dto.TeamDto@6b05dbc5, teamId=1, teamName=废铁团队, leaderId=1, teamDescribe=废铁团队的团队描述, teamType=技术类, teamNumber=33, teamDate=2020-01-20, status=1, staff=需要员工类型, teamNature=个人项目, teamScope=广东金融学院, teamLabel=angular,springboot, seeNum=21, projects=[ProjectDto(super=crw.bishe.team.dto.ProjectDto@383518e, proId=1, proName=组队系统设计, leaderName=曹荣武, proDescribe=毕业设计，组队系统设计, proDate=2020-01-20, proStartTime=2020-01-20, proEndTime=2020-01-20, proStatus=未完成, teamId=1, proType=技术类, proCurrentNum=12, proLimiedNum=50, number=13, seeNum=99, staff=staff, staffList=1, taskDtos=null), ProjectDto(super=crw.bishe.team.dto.ProjectDto@26b8e7aa, proId=4, proName=京东商城, leaderName=马云, proDescribe=强哥, proDate=2020-03-24, proStartTime=2020-03-24, proEndTime=2020-03-24, proStatus=未完成, teamId=1, proType=销售类, proCurrentNum=22, proLimiedNum=50, number=12, seeNum=23, staff=staff, staffList=销售能力, taskDtos=null), ProjectDto(super=crw.bishe.team.dto.ProjectDto@62214e9d, proId=5, proName=fa, leaderName=马云, proDescribe=faga, proDate=2020-03-28, proStartTime=2020-03-28, proEndTime=2020-03-28, proStatus=未完成, teamId=1, proType=fa, proCurrentNum=22, proLimiedNum=22, number=12, seeNum=22, staff=fagrg, staffList=fag, taskDtos=null), ProjectDto(super=crw.bishe.team.dto.ProjectDto@5343f538, proId=6, proName=测试项目设计, leaderName=曹荣武, proDescribe=测试项目描述, proDate=2020-03-31, proStartTime=2020-03-31, proEndTime=2020-03-31, proStatus=未完成, teamId=1, proType=技术类, proCurrentNum=12, proLimiedNum=21, number=21, seeNum=21, staff=奥尔格, staffList=1312, taskDtos=null)]), TeamDto(super=crw.bishe.team.dto.TeamDto@d167e867, teamId=2, teamName=HOWE团队, leaderId=2, teamDescribe=HOWE团队描述, teamType=技术类, teamNumber=33, teamDate=2020-02-02, status=1, staff=需要员工类型, teamNature=个人项目, teamScope=广东金融学院, teamLabel=VUE,java,springboot, seeNum=32, projects=[ProjectDto(super=crw.bishe.team.dto.ProjectDto@3977fcb7, proId=2, proName=毕业就业管理系统设计, leaderName=豪宗超, proDescribe=毕业设计，毕业就业管理系统设计, proDate=2020-01-20, proStartTime=2020-01-20, proEndTime=2020-01-20, proStatus=未完成, teamId=2, proType=技术类, proCurrentNum=21, proLimiedNum=50, number=21, seeNum=22, staff=staff, staffList=1, taskDtos=null)])]
